policy_evaluation_sample_id,source_doc_id,evaluation_tasks,evaluation_reasons,sampling_strata,candidate_error_type_ids,candidate_action,confidence,quality_bin,host,url,chars_before,doc_text_path,prior_review_label,prior_review_correct_action,review_label,review_correct_action,review_good_text_loss_risk,review_false_positive_reason,review_false_negative_error_ids,review_notes
pe_0289_9a6c438a0c,hplt::8_1.jsonl.zst::2661273a4ba613d99987952337727d75,"[""action_precision_quarantine"", ""host_hotspot_review"", ""wds_bin_8_review""]","[""candidate_action_quarantine"", ""host_hotspot_www.pronews.gr"", ""wds_bin_8_stratum""]","[""action_precision_quarantine"", ""host_hotspot_www.pronews.gr"", ""wds_bin_8""]","[""E010""]",quarantine,0.20896237718667626,8,www.pronews.gr,https://www.pronews.gr/amyna-asfaleia/ypex/979298_ndendias-synantithike-me-ton-prosorino-proedro-tis-livyis-osa-syzitisan,4173,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9a6c438a0cf93620.txt,,,,,,,[],
pe_0290_6a635ad966,hplt::8_1.jsonl.zst::268924c7ddf33bc3416e59726a82a9ef,"[""global_prevalence_review"", ""host_hotspot_review""]","[""global_random_sample"", ""host_hotspot_www.tovima.gr""]","[""global_prevalence"", ""host_hotspot_www.tovima.gr""]",[],keep,0.12414290869722122,8,www.tovima.gr,https://www.tovima.gr/2013/06/22/opinions/o-rolos-twn-eyrwpaiwn/,2771,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6a635ad966150ec9.txt,,,,,,,[],
pe_0291_39bdb64de7,hplt::8_1.jsonl.zst::269f1043740a371310e227a8fba908ac,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.10721900700578739,8,www.monosys.gr,https://www.monosys.gr/blog/thermoprosopsi-ti-einai-kai-poso-simantiki-einai-gia-to-spiti-sas,3283,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/39bdb64de7a1921a.txt,,,,,,,[],
pe_0292_d7fa26de0a,hplt::8_1.jsonl.zst::26f323f953517ce9c4674d730fb8649d,"[""error_precision_E015""]","[""candidate_error_E015""]","[""error_precision_E015""]","[""E015""]",keep,0.3684774774774774,8,www.srcosmos.gr,https://www.srcosmos.gr/kouverli-eydis-linen-nef-nef/,1266,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d7fa26de0af873e2.txt,,,,,,,[],
pe_0293_3b9e9f0d5b,hplt::8_1.jsonl.zst::275290494d0fed2f7318580966aabee0,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.1583701710551605,8,anex.gr,https://anex.gr/eidiseis/ellada/kede-ota-efkairia-psifiakou-metaschimatismou-gia-tous-dimous/,5203,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3b9e9f0d5baa03ad.txt,,,,,,,[],
pe_0294_e4b9bd63fd,hplt::8_1.jsonl.zst::279f9aec158262d700d073e5384c15f8,"[""false_negative_control"", ""global_prevalence_review""]","[""global_random_sample"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""global_prevalence""]",[],keep,0.11925465838509317,8,infognomonpolitics.gr,https://infognomonpolitics.gr/2023/03/aktivistes-ekrousan-ton-kodona-tou-kindynou-gia-ton-kindyno-yvridikou-polemou-sto-kasmir/,2415,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/e4b9bd63fdd408c1.txt,,,,,,,[],
pe_0295_9d97253fc9,hplt::8_1.jsonl.zst::28397a77460fcafb56acac463a4795e6,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.15274463007159905,8,www.electroeisagogiki.gr,https://www.electroeisagogiki.gr/vidaxl-iliako-fotistiko-tichou-me-esthitira-kinisis/,838,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9d97253fc901bf9f.txt,,,,,,,[],
pe_0296_35df6a64d5,hplt::8_1.jsonl.zst::293d4051e29cef05d1e20d7a63bebc5c,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.21374837872892347,8,3lyk-evosm.thess.sch.gr,http://3lyk-evosm.thess.sch.gr/2018/05/,3855,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/35df6a64d5ff92d9.txt,,,,,,,[],
pe_0297_dbb94b9abc,hplt::8_1.jsonl.zst::29d192b6345d73a1a56a9856024f079b,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.16666666666666666,8,blogkommoton.gr,https://blogkommoton.gr/class-layout/news-kladika/7925-about-apprenticeship,4608,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dbb94b9abc119bd7.txt,,,,,,,[],
pe_0298_6429541d58,hplt::8_1.jsonl.zst::29ea920483aec968b34baa085c743f60,"[""error_precision_E015"", ""host_hotspot_review""]","[""candidate_error_E015"", ""host_hotspot_www.frontpages.gr""]","[""error_precision_E015"", ""host_hotspot_www.frontpages.gr""]","[""E014"", ""E015""]",quarantine,1.0,8,www.frontpages.gr,https://www.frontpages.gr/d/20200504/128/%CE%9F%CE%BB%CF%8D%CE%BC%CF%80%CE%B9%CE%BF-%CE%92%CE%AE%CE%BC%CE%B1,2595,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6429541d587de2dc.txt,,,,,,,[],
pe_0299_c39ac24455,hplt::8_1.jsonl.zst::29eeff47859c88ad4d663b7b42e78de9,"[""error_precision_E004"", ""host_hotspot_review""]","[""candidate_error_E004"", ""host_hotspot_syfeed.com""]","[""error_precision_E004"", ""host_hotspot_syfeed.com""]","[""E004"", ""E010"", ""E017""]",quarantine,0.33892560582952047,8,syfeed.com,https://syfeed.com/el-gr/news-details/h-koykla-korh-toy-stib-tzomps-einai-erwteymenh-h-22xronh-kallonh-agkalia-me-ton-syntrofo-ths-eikones_41700404.html,12645,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c39ac244550ba346.txt,,,,,,,[],
pe_0300_2a49baba13,hplt::8_1.jsonl.zst::29effa2e9dddb09c2b394c442800628b,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.21476510067114093,8,zantetimes.gr,https://zantetimes.gr/137723/kostas-karagkounis-echoume-meinei-chor/2024/02/07/,2533,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/2a49baba134b0b11.txt,,,,,,,[],
pe_0301_6ee622c5bb,hplt::8_1.jsonl.zst::2a0b331bf7046b46cc4e70ab8810d3a8,"[""error_precision_E005"", ""error_precision_E015""]","[""candidate_error_E005"", ""candidate_error_E015""]","[""error_precision_E005"", ""error_precision_E015""]","[""E005"", ""E015""]",quarantine,1.0,8,www.dancelink.gr,https://www.dancelink.gr/latinparty/20,2577,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6ee622c5bb69e211.txt,,,,,,,[],
pe_0302_5b79b58f58,hplt::8_1.jsonl.zst::2b5cfd61c279c28d27cb27a3ae06637f,"[""wds_bin_8_review""]","[""wds_bin_8_stratum""]","[""wds_bin_8""]",[],keep,0.18791946308724833,8,jysk.gr,https://jysk.gr/ypnodomatio/komodina,2384,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5b79b58f58786872.txt,,,,,,,[],
pe_0303_3004e5d47b,hplt::8_1.jsonl.zst::2d3d1d19a582fc8e977734dbc7b2736c,"[""global_prevalence_review"", ""host_hotspot_review""]","[""global_random_sample"", ""host_hotspot_www.kapa-news.gr""]","[""global_prevalence"", ""host_hotspot_www.kapa-news.gr""]","[""E007"", ""E019""]",quarantine,0.1414033208355651,8,www.kapa-news.gr,https://www.kapa-news.gr/2020/10/10000.html,1867,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/3004e5d47ba497ec.txt,,,,,,,[],
pe_0304_bfc4bd228b,hplt::8_1.jsonl.zst::2dfc1ec0386bba32d1e5747b31c8c683,"[""error_precision_E014""]","[""candidate_error_E014""]","[""error_precision_E014""]","[""E014""]",quarantine,0.5452531645569619,8,metalzone.gr,https://metalzone.gr/reviews/gates-eternity-new-level,1001,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/bfc4bd228bc6aba6.txt,,,,,,,[],
pe_0305_eeec10d090,hplt::8_1.jsonl.zst::2eb954858072f8dedba9123fe0ed0475,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.24732049947970863,8,www.infokids.gr,https://www.infokids.gr/to-ekptotiko-xorio-mcarthurglen-proskalei-ta-pai/,1413,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/eeec10d090a34d5f.txt,,,,,,,[],
pe_0306_8adefdaa83,hplt::8_1.jsonl.zst::2ec994a75b4c2e622e99ddc21afbf55b,"[""false_negative_control"", ""host_hotspot_review""]","[""host_hotspot_www.newsit.gr"", ""keep_no_candidate_or_borderline""]","[""false_negative_controls"", ""host_hotspot_www.newsit.gr""]",[],keep,0.29094002552105486,8,www.newsit.gr,http://www.newsit.gr/athlitika/Olympiakos-Filiki-tessara-me-Pino/183080,4702,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/8adefdaa83d420ca.txt,,,,,,,[],
pe_0307_18f1934c7b,hplt::8_1.jsonl.zst::2ed7516ee968823824e76167455bbb63,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.24724061810154527,8,www.ieidiseis.gr,https://www.ieidiseis.gr/media-news/111779/faii-skorda-perasa-ateleiota-vradia-monaksias,2265,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/18f1934c7be4dc59.txt,,,,,,,[],
pe_0308_4e46d8d6c3,hplt::8_1.jsonl.zst::2f197698ac1e8aeb8ad4ce8a1ed0b6a8,"[""error_precision_E007"", ""error_precision_E011"", ""error_precision_E012"", ""error_precision_E019""]","[""candidate_error_E007"", ""candidate_error_E011"", ""candidate_error_E012"", ""candidate_error_E019""]","[""error_precision_E007"", ""error_precision_E011"", ""error_precision_E012"", ""error_precision_E019""]","[""E006"", ""E007"", ""E009"", ""E011"", ""E012"", ""E019""]",quarantine,0.521284375,8,dorieas.com,http://dorieas.com/nweb/index.php?start=2331,5811,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/4e46d8d6c388159a.txt,,,,,,,[],
pe_0309_10f33d394d,hplt::8_1.jsonl.zst::2f8502e861e720e022c66844e490109a,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.18817546090273363,8,www.tanea.gr,http://www.tanea.gr/2018/04/10/opinions/problimatismoi-gia-to-prosfygiko/,3146,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/10f33d394d69e57e.txt,,,,,,,[],
pe_0310_6a110bf89c,hplt::8_1.jsonl.zst::30dff1a99ed3029e09f14cb834ee4aff,"[""false_negative_control""]","[""keep_no_candidate_or_borderline""]","[""false_negative_controls""]",[],keep,0.26180836707152494,8,www.documentonews.gr,https://www.documentonews.gr/article/neos-polemos-gia-seferlh-drag-queen-enantion-toy-epeidh-tha-ypodythei-ton-thryliko-rolo-ths-divine-sto-hairspray/,2964,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/6a110bf89c1a378b.txt,,,,,,,[],
pe_0311_31502e9de9,hplt::8_1.jsonl.zst::30e8b54b9286c03d9cefe7c822318a72,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.19576939029448362,8,www.mom-tag.com,https://www.mom-tag.com/momtagger-101-%CF%80%CF%8E%CF%82-%CE%BD%CE%B1-%CF%86%CF%84%CE%B9%CE%AC%CE%BE%CE%B5%CE%B9%CF%82-%CE%AD%CE%BD%CE%B1-%CE%B5%CF%80%CE%B9%CF%84%CF%85%CF%87%CE%B7%CE%BC%CE%AD%CE%BD%CE%BF-%CF%80%CF%81%CE%BF/,2411,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/31502e9de9599959.txt,,,,,,,[],
pe_0312_9c95a9a8ae,hplt::8_1.jsonl.zst::31495bd1edea0c19797eedf87e9c4937,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.21875,8,gr.euronews.com,https://gr.euronews.com/2021/12/17/ellada-covid-19-17-12-2021-eody-krousmata-thanatoi-diasolinomenoi-nea-kya-plf-travel,4864,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/9c95a9a8ae1230b4.txt,,,,,,,[],
pe_0313_5c7af11a09,hplt::8_1.jsonl.zst::316281dc4a3ba356b1c6898de8d75392,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.2597402597402597,8,athlhtikoipsithyroi.blogspot.com,http://athlhtikoipsithyroi.blogspot.com/2013/01/blog-post_6140.html,1694,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/5c7af11a09fe37b2.txt,,,,,,,[],
pe_0314_b2701826ee,hplt::8_1.jsonl.zst::3181f5879c79cd60e923a8013bad73bd,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E010""]",quarantine,0.2127659574468085,8,webtv.ert.gr,http://webtv.ert.gr/tag/trocheo/,1316,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/b2701826ee809554.txt,,,,,,,[],
pe_0315_bf9f66110c,hplt::8_1.jsonl.zst::31f811b43544d9686d6fb450642d526a,"[""error_precision_E017"", ""global_prevalence_review""]","[""candidate_error_E017"", ""global_random_sample""]","[""error_precision_E017"", ""global_prevalence""]","[""E017""]",keep,0.2939451022604952,8,www.pestaola.gr,http://www.pestaola.gr/to-tizen-stis-anaptyssomenes-agores/,1328,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/bf9f66110c3a9139.txt,,,,,,,[],
pe_0316_cdff2ba85c,hplt::8_1.jsonl.zst::3218fdbf57d25703329b163fb6675909,"[""host_hotspot_review"", ""wds_bin_8_review""]","[""host_hotspot_www.tlife.gr"", ""wds_bin_8_stratum""]","[""host_hotspot_www.tlife.gr"", ""wds_bin_8""]","[""E010""]",quarantine,0.21714285714285714,8,www.tlife.gr,https://www.tlife.gr/eidhseis-nea/eleni-karakasi-to-spoiler-gia-tis-agies-melisses-oi-apokalypseis-gia-ti-zoi-tis-kai-ta-thanatera-vinteo/1010313/,5600,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/cdff2ba85c07aec7.txt,,,,,,,[],
pe_0317_d6ad1fbeb5,hplt::8_1.jsonl.zst::3318e143fda999c37f1408195898b010,"[""global_prevalence_review"", ""host_hotspot_review""]","[""global_random_sample"", ""host_hotspot_www.ekriti.gr""]","[""global_prevalence"", ""host_hotspot_www.ekriti.gr""]",[],keep,0.14761904761904762,8,www.ekriti.gr,https://www.ekriti.gr/kosmos/tilefoniki-epikoinonia-poytin-tramp-gia-mesanatoliko,1680,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/d6ad1fbeb5d5dce5.txt,,,,,,,[],
pe_0318_83841043d0,hplt::8_1.jsonl.zst::337b4dab2244a77dc31c782dd2deabd2,"[""error_precision_E010"", ""global_prevalence_review""]","[""candidate_error_E010"", ""global_random_sample""]","[""error_precision_E010"", ""global_prevalence""]","[""E010""]",quarantine,0.16345062429057888,8,athenstimeout.gr,https://athenstimeout.gr/cinema/page/2768/,2643,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/83841043d06dfc44.txt,,,,,,,[],
pe_0319_36f941a7de,hplt::8_1.jsonl.zst::344597500028536187eca51fcd3a21fd,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.18553459119496854,8,ikariologos.gr,https://ikariologos.gr/adikia-se-varos-mikrosyntaksioyxon-amea/,2544,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/36f941a7deebb567.txt,,,,,,,[],
pe_0320_28d56c1e5f,hplt::8_1.jsonl.zst::34cb798529571f01de9b5c6aca17d810,"[""error_precision_E006"", ""error_precision_E008""]","[""candidate_error_E006"", ""candidate_error_E008""]","[""error_precision_E006"", ""error_precision_E008""]","[""E004"", ""E006"", ""E007"", ""E008"", ""E010"", ""E017""]",quarantine,0.5955260507882976,8,rci.gr,http://rci.gr/marousi/-/-/Shop365,30734,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/28d56c1e5ff4483c.txt,partial_true_positive,drop_doc,partial_true_positive,drop_doc,low,Candidate quarantine is safe but too weak if policy accepts no-main/catalog drops; several URL/menu IDs are unsupported.,"[""E009""]",RCI row is a long product-offer catalog with repeated prices/items and no single main article body.
pe_0321_447a44b00a,hplt::8_1.jsonl.zst::34f4c3984e0dae4d50d0e925ba3b8a0f,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.11267605633802817,8,eamgr.wordpress.com,https://eamgr.wordpress.com/2012/11/28/%CF%80%CE%B9%CF%83%CF%89-%CE%B1%CF%80%CE%BF-%CF%84%CE%B7%CE%BD-%CE%B1%CF%80%CE%BF%CF%86%CE%B1%CF%83%CE%B7-%CF%84%CE%BF%CF%85-eyrogroup-%CE%B4%CE%B5%CE%BD-%CF%85%CF%80%CE%B1%CF%81%CF%87%CE%B5%CE%B9/,2769,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/447a44b00a36a131.txt,,,,,,,[],
pe_0322_ddfc010511,hplt::8_1.jsonl.zst::3682ec162cc9ce5a4d3eb6bfd8e16554,"[""error_precision_E009"", ""global_prevalence_review"", ""host_hotspot_review""]","[""candidate_error_E009"", ""global_random_sample"", ""host_hotspot_www.pronews.gr""]","[""error_precision_E009"", ""global_prevalence"", ""host_hotspot_www.pronews.gr""]","[""E009"", ""E010""]",quarantine,0.16806722689075632,8,www.pronews.gr,https://www.pronews.gr/auto-moto/apokalyfthike-i-nea-ilektriki-lancia-ypsilon/,4522,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/ddfc010511a7664b.txt,,,,,,,[],
pe_0323_dd0908000d,hplt::8_1.jsonl.zst::36e1ffdb746af38dc9d4c897d3674a02,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]",[],keep,0.17661812297734628,8,www.evitorial.gr,http://www.evitorial.gr/2017/12/03/%CE%AD%CF%84%CF%83%CE%B9-%CE%B8%CE%B1-%CF%86%CF%84%CE%B9%CE%AC%CE%BE%CE%B5%CE%B9%CF%82-%CF%84%CE%BF-%CF%84%CE%AD%CE%BB%CE%B5%CE%B9%CE%BF-%CF%87%CF%81%CE%B9%CF%83%CF%84%CE%BF%CF%85%CE%B3%CE%B5%CE%BD/,1895,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/dd0908000d804a63.txt,,,,,,,[],
pe_0324_c6c4d5c86a,hplt::8_1.jsonl.zst::376f41a131c21535058755fb66526648,"[""global_prevalence_review""]","[""global_random_sample""]","[""global_prevalence""]","[""E004"", ""E006"", ""E007"", ""E009"", ""E010"", ""E017"", ""E019""]",quarantine,0.4225980167941236,8,ergdhmerg.wordpress.com,https://ergdhmerg.wordpress.com/2011/12/18/oi-o%ce%bb%cf%85%ce%bc%cf%80%ce%b9%ce%b1%ce%ba%ce%bf%ce%af-%ce%b1%ce%b3%cf%8e%ce%bd%ce%b5%cf%82-%cf%84%ce%bf%cf%85-%ce%bb%ce%bf%ce%bd%ce%b4%ce%af%ce%bd%ce%bf%cf%85-%ce%bf-%cf%80%cf%81%ce%bf%ce%bc/,31634,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/c6c4d5c86a495de9.txt,,,,,,,[],
pe_0325_98a97ae7cd,hplt::8_1.jsonl.zst::384242254b233cc4d71882fdb81c9d18,"[""global_prevalence_review"", ""host_hotspot_review""]","[""global_random_sample"", ""host_hotspot_www.sdna.gr""]","[""global_prevalence"", ""host_hotspot_www.sdna.gr""]",[],keep,0.17091207888249796,8,www.sdna.gr,https://www.sdna.gr/politiko-deltio/diethni/773930_epithesi-sto-galliko-proxeneio-sti-saoydiki-arabia,1217,/capstor/scratch/cscs/fffoivos/runs/05_token_distillation_cpt/hplt_cleaning/05_hplt_cleaning_inventory_resume_20260605T165145Z/experiments/review_bundle_20260605T165151Z/docs/98a97ae7cdd3a5d0.txt,,,,,,,[],
